Traj_ID,Trial,Step_Num,Time_sec,Action,Max_Q
29,1,68,458.84,OMNI,-0.38
29,1,69,465.67,OMNI,-0.44
29,1,70,472.55,OMNI,-0.52
29,1,71,479.41,OMNI,-0.56
29,1,72,486.24,OMNI,-0.55
29,1,73,493.08,OMNI,-0.55
29,1,74,499.93,OMNI,-0.61
29,1,75,506.75,OMNI,-0.67
29,1,76,513.62,OMNI,-0.47
29,1,77,520.49,OMNI,-0.55
29,1,78,527.32,OMNI,-0.62
29,1,79,534.17,OMNI,-0.79
29,1,80,541.0,OMNI,-0.77
29,1,81,547.84,OMNI,-0.71
29,1,82,554.69,OMNI,-0.67
29,1,83,561.56,OMNI,-0.62
29,1,84,568.4,OMNI,-0.53
29,1,85,575.21,OMNI,-0.59
29,1,86,582.06,OMNI,-0.57
29,1,87,588.89,OMNI,-0.54
29,1,88,595.74,OMNI,-0.6
29,1,89,602.61,OMNI,-0.68
29,1,90,609.44,OMNI,-0.63
29,1,91,616.32,OMNI,-0.61
29,1,92,623.15,OMNI,-0.53
29,1,93,629.98,OMNI,-0.47
29,1,94,636.85,OMNI,-0.53
29,1,95,643.73,OMNI,-0.65
29,1,96,650.55,OMNI,-0.56
29,1,97,657.4,OMNI,-0.49
29,1,98,664.28,OMNI,-0.53
29,1,99,671.14,OMNI,-0.53
29,1,100,678.01,OMNI,-0.43
29,1,101,684.88,OMNI,-0.47
29,1,102,691.72,OMNI,-0.45
29,1,103,698.55,OMNI,-0.39
29,1,104,705.42,OMNI,-0.4
29,1,105,712.26,OMNI,-0.53
29,1,106,719.12,OMNI,-0.44
29,1,107,726.0,OMNI,-0.47
29,1,108,732.84,OMNI,-0.48
29,1,109,739.66,OMNI,-0.64
29,1,110,746.55,OMNI,-0.57
29,1,111,753.4,OMNI,-0.45
29,1,112,760.3,OMNI,-0.56
29,1,113,767.13,OMNI,-0.63
29,1,114,774.0,OMNI,-0.63
29,1,115,780.82,OMNI,-0.57
29,1,116,787.66,OMNI,-0.49
29,1,117,794.52,OMNI,-0.52
29,1,118,801.33,OMNI,-0.64
29,1,119,808.18,OMNI,-0.68
29,1,120,815.02,OMNI,-0.52
29,1,121,821.86,OMNI,-0.52
29,1,122,828.7,OMNI,-0.68
29,1,123,835.56,OMNI,-0.64
29,1,124,842.4,OMNI,-0.58
29,1,125,849.28,OMNI,-0.47
29,1,126,856.13,OMNI,-0.51
29,1,127,863.02,OMNI,-0.45
29,1,128,869.85,OMNI,-0.48
29,1,129,876.71,OMNI,-0.59
29,1,130,883.58,OMNI,-0.6
29,1,131,890.46,OMNI,-0.61
29,1,132,897.34,OMNI,-0.59
29,1,133,904.17,OMNI,-0.54
29,1,134,911.02,OMNI,-0.53
29,1,135,917.88,OMNI,-0.57
29,1,136,924.72,OMNI,-0.61
29,1,137,931.6,OMNI,-0.59
29,1,138,938.48,OMNI,-0.6
29,1,139,945.33,OMNI,-0.75
29,1,140,952.17,OMNI,-0.71
29,1,141,959.03,OMNI,-0.65
29,1,142,965.87,OMNI,-0.57
29,1,143,972.71,OMNI,-0.73
29,1,144,979.56,OMNI,-0.46
29,1,145,986.41,OMNI,-0.6
29,1,146,993.24,OMNI,-0.53
29,1,147,1000.11,OMNI,-0.67
29,1,148,1006.96,OMNI,-0.48
29,1,149,1013.79,OMNI,-0.72
29,1,150,1020.62,OMNI,-0.66
29,1,151,1027.47,OMNI,-0.69
29,1,152,1034.3,OMNI,-0.67
29,1,153,1041.16,OMNI,-0.73
29,1,154,1048.03,OMNI,-0.71
29,1,155,1054.87,OMNI,-0.76
29,1,156,1061.71,OMNI,-0.56
29,1,157,1068.57,OMNI,-0.55
29,1,158,1075.41,OMNI,-0.59
29,1,159,1082.21,OMNI,-0.68
29,1,160,1089.06,OMNI,-0.66
29,1,161,1095.9,OMNI,-0.61
29,1,162,1102.77,OMNI,-0.57
29,1,163,1109.59,OMNI,-0.58
29,1,164,1116.43,OMNI,-0.66
29,1,165,1123.25,OMNI,-0.63
29,1,166,1130.09,OMNI,-0.55
29,1,167,1136.92,OMNI,-0.6
29,1,168,1143.76,OMNI,-0.6
29,1,169,1150.63,OMNI,-0.69
29,1,170,1157.45,OMNI,-0.51
29,1,171,1164.32,OMNI,-0.56
29,1,172,1171.17,OMNI,-0.54
29,1,173,1177.99,OMNI,-0.46
29,1,174,1184.78,OMNI,-0.43
29,1,175,1191.64,OMNI,-0.52
29,2,1,0.01,OMNI,-1.56
29,2,2,6.83,OMNI,-1.27
29,2,3,13.63,OMNI,-1.01
29,2,4,20.47,OMNI,-0.84
29,2,5,27.32,OMNI,-0.64
29,2,6,34.18,OMNI,-0.5
29,2,7,41.03,OMNI,-0.46
29,2,8,47.88,OMNI,-0.29
29,2,9,54.75,OMNI,-0.34
29,2,10,61.59,OMNI,-0.24
29,2,11,68.45,OMNI,-0.22
29,2,12,75.33,OMNI,-0.22
29,2,13,82.17,OMNI,-0.24
29,2,14,89.0,OMNI,-0.22
29,2,15,95.88,OMNI,-0.11
29,2,16,102.75,OMNI,-0.06
29,2,17,109.57,OMNI,-0.1
29,2,18,116.42,OMNI,-0.1
29,2,19,123.26,OMNI,-0.11
29,2,20,130.11,OMNI,-0.18
29,2,21,136.95,OMNI,-0.2
29,2,22,143.81,OMNI,-0.11
29,2,23,150.65,OMNI,-0.14
29,2,24,157.51,OMNI,-0.28
29,2,25,164.33,OMNI,-0.28
29,2,26,171.18,OMNI,-0.21
29,2,27,178.04,OMNI,-0.2
29,2,28,184.88,OMNI,-0.15
29,2,29,191.73,OMNI,-0.28
29,2,30,198.59,OMNI,-0.26
29,2,31,205.46,OMNI,-0.2
29,2,32,212.32,OMNI,-0.07
29,2,33,219.16,OMNI,-0.17
29,2,34,226.04,OMNI,-0.09
29,2,35,232.89,OMNI,-0.15
29,2,36,239.75,OMNI,-0.05
29,2,37,246.62,OMNI,-0.05
29,2,38,253.45,OMNI,-0.05
29,2,39,260.3,OMNI,-0.05
29,2,40,267.17,OMNI,-0.05
29,2,41,274.02,OMNI,-0.09
29,2,42,280.87,OMNI,-0.1
29,2,43,287.75,OMNI,-0.1
29,2,44,294.6,OMNI,-0.17
29,2,45,301.41,OMNI,-0.17
29,2,46,308.23,OMNI,-0.33
29,2,47,315.09,OMNI,-0.42
29,2,48,321.94,OMNI,-0.37
29,2,49,328.78,OMNI,-0.36
29,2,50,335.67,OMNI,-0.28
29,2,51,342.47,OMNI,-0.23
29,2,52,349.3,OMNI,-0.17
29,2,53,356.11,OMNI,-0.2
29,2,54,362.94,OMNI,-0.19
29,2,55,369.81,OMNI,-0.25
29,2,56,376.64,OMNI,-0.23
29,2,57,383.46,OMNI,-0.15
29,2,58,390.27,OMNI,-0.05
29,2,59,397.12,OMNI,-0.11
29,2,60,403.97,OMNI,-0.08
29,2,61,410.82,OMNI,-0.18
29,2,62,417.68,OMNI,-0.07
29,2,63,424.51,OMNI,-0.05
29,2,64,431.38,OMNI,-0.05
29,2,65,438.2,OMNI,-0.05
29,2,66,445.04,OMNI,-0.08
29,2,67,451.93,OMNI,-0.05
29,2,68,458.79,OMNI,-0.05
29,2,69,465.64,OMNI,-0.05
29,2,70,472.49,OMNI,-0.08
29,2,71,479.38,OMNI,-0.15
29,2,72,486.21,OMNI,-0.23
29,2,73,493.1,OMNI,-0.12
29,2,74,499.93,OMNI,-0.08
29,2,75,506.79,OMNI,-0.05
29,2,76,513.62,OMNI,-0.15
29,2,77,520.46,OMNI,-0.2
29,2,78,527.26,OMNI,-0.2
29,2,79,534.1,OMNI,-0.2
29,2,80,540.93,OMNI,-0.17
29,2,81,547.76,OMNI,-0.21
29,2,82,554.62,OMNI,-0.25
29,2,83,561.45,OMNI,-0.21
29,2,84,568.3,OMNI,-0.13
29,2,85,575.11,OMNI,-0.19
29,2,86,581.97,OMNI,-0.12
29,2,87,588.84,OMNI,-0.12
29,2,88,595.69,OMNI,-0.07
29,2,89,602.58,OMNI,-0.17
29,2,90,609.45,OMNI,-0.11
29,2,91,616.31,OMNI,-0.2
29,2,92,623.16,OMNI,-0.24
29,2,93,629.98,OMNI,-0.3
29,2,94,636.81,OMNI,-0.29
29,2,95,643.66,OMNI,-0.32
29,2,96,650.49,OMNI,-0.18
29,2,97,657.32,OMNI,-0.08
29,2,98,664.13,OMNI,-0.07
29,2,99,670.99,OMNI,-0.06
29,2,100,677.83,OMNI,-0.16
29,2,101,684.68,OMNI,-0.1
29,2,102,691.54,OMNI,-0.07
29,2,103,698.4,OMNI,-0.05
29,2,104,705.25,OMNI,-0.09
29,2,105,712.08,OMNI,-0.08
29,2,106,718.91,OMNI,-0.19
29,2,107,725.74,OMNI,-0.2
29,2,108,732.59,OMNI,-0.22
29,2,109,739.47,OMNI,-0.28
29,2,110,746.31,OMNI,-0.22
29,2,111,753.17,OMNI,-0.27
29,2,112,760.05,OMNI,-0.21
29,2,113,766.87,OMNI,-0.14
29,2,114,773.71,OMNI,-0.13
29,2,115,780.57,OMNI,-0.14
29,2,116,787.42,OMNI,-0.12
29,2,117,794.23,OMNI,-0.18
29,2,118,801.1,OMNI,-0.36
29,2,119,807.96,OMNI,-0.4
29,2,120,814.86,OMNI,-0.31
29,2,121,821.73,OMNI,-0.41
29,2,122,828.6,OMNI,-0.25
29,2,123,835.45,OMNI,-0.13
29,2,124,842.33,OMNI,-0.14
29,2,125,849.21,OMNI,-0.12
29,2,126,856.07,OMNI,-0.18
29,2,127,862.93,OMNI,-0.23
29,2,128,869.77,OMNI,-0.19
29,2,129,876.63,OMNI,-0.1
29,2,130,883.5,OMNI,-0.12
29,2,131,890.32,OMNI,-0.12
29,2,132,897.19,OMNI,-0.16
29,2,133,904.04,OMNI,-0.25
29,2,134,910.85,OMNI,-0.25
29,2,135,917.72,OMNI,-0.2
29,2,136,924.55,OMNI,-0.18
29,2,137,931.39,OMNI,-0.16
29,2,138,938.26,OMNI,-0.24
29,2,139,945.13,OMNI,-0.17
29,2,140,951.98,OMNI,-0.23
29,2,141,958.82,OMNI,-0.28
29,2,142,965.68,OMNI,-0.37
29,2,143,972.51,OMNI,-0.3
29,2,144,979.34,OMNI,-0.17
29,2,145,986.19,OMNI,-0.26
29,2,146,993.04,OMNI,-0.16
29,2,147,999.92,OMNI,-0.09
29,2,148,1006.76,OMNI,-0.09
29,2,149,1013.6,OMNI,-0.22
29,2,150,1020.49,OMNI,-0.23
29,2,151,1027.36,OMNI,-0.12
29,2,152,1034.2,OMNI,-0.13
29,2,153,1041.06,OMNI,-0.2
29,2,154,1047.93,OMNI,-0.17
29,2,155,1054.76,OMNI,-0.21
29,2,156,1061.62,OMNI,-0.16
29,2,157,1068.46,OMNI,-0.17
29,2,158,1075.29,OMNI,-0.24
29,2,159,1082.15,OMNI,-0.14
29,2,160,1088.97,OMNI,-0.12
29,2,161,1095.86,OMNI,-0.1
29,2,162,1102.73,OMNI,-0.12
29,2,163,1109.61,OMNI,-0.06
29,2,164,1116.47,OMNI,-0.19
29,2,165,1123.32,OMNI,-0.19
29,2,166,1130.23,OMNI,-0.25
29,2,167,1137.07,OMNI,-0.13
29,2,168,1143.89,OMNI,-0.27
29,2,169,1150.77,OMNI,-0.25
29,2,170,1157.64,OMNI,-0.16
29,2,171,1164.47,OMNI,-0.05
29,2,172,1171.32,OMNI,-0.12
29,2,173,1178.15,OMNI,-0.06
29,2,174,1184.99,OMNI,-0.07
29,2,175,1191.85,OMNI,-0.1
29,2,176,1198.7,OMNI,-0.07
29,2,177,1205.54,OMNI,-0.05
29,2,178,1212.4,OMNI,-0.12
29,2,179,1219.23,OMNI,-0.06
29,2,180,1226.09,OMNI,-0.05
29,2,181,1232.97,OMNI,-0.13
29,2,182,1239.83,OMNI,-0.18
29,2,183,1246.67,OMNI,-0.28
29,2,184,1253.55,OMNI,-0.3
29,2,185,1260.39,OMNI,-0.2
29,2,186,1267.24,OMNI,-0.05
29,2,187,1274.11,OMNI,-0.12
29,2,188,1280.92,OMNI,-0.05
29,2,189,1287.77,OMNI,-0.05
29,2,190,1294.63,OMNI,-0.08
29,2,191,1301.47,OMNI,-0.21
29,2,192,1308.33,OMNI,-0.23
29,2,193,1315.2,OMNI,-0.25
29,2,194,1322.06,OMNI,-0.22
29,2,195,1328.94,OMNI,-0.22
29,2,196,1335.83,OMNI,-0.24
29,2,197,1342.66,OMNI,-0.19
29,2,198,1349.45,OMNI,-0.26
29,2,199,1356.29,OMNI,-0.21
29,2,200,1363.13,OMNI,-0.17
29,3,1,0.01,OMNI,-0.37
29,3,2,6.89,OMNI,-0.41
29,3,3,13.73,OMNI,-0.35
29,3,4,20.56,OMNI,-0.25
29,3,5,27.43,OMNI,-0.28
29,3,6,34.28,OMNI,-0.57
29,3,7,41.12,OMNI,-0.62
29,3,8,47.96,OMNI,-0.6
29,3,9,54.8,OMNI,-0.62
29,3,10,61.65,OMNI,-0.51
29,3,11,68.5,OMNI,-0.39
29,3,12,75.3,OMNI,-0.35
29,3,13,82.16,OMNI,-0.43
29,3,14,89.05,OMNI,-0.38
29,3,15,95.93,OMNI,-0.46
29,3,16,102.78,OMNI,-0.46
29,3,17,109.6,OMNI,-0.51
29,3,18,116.4,OMNI,-0.5
29,3,19,123.25,OMNI,-0.46
29,3,20,130.07,OMNI,-0.39
29,3,21,136.94,OMNI,-0.4
29,3,22,143.77,OMNI,-0.49
29,3,23,150.59,OMNI,-0.41
29,3,24,157.42,OMNI,-0.38
29,3,25,164.25,OMNI,-0.41
29,3,26,171.09,OMNI,-0.4
29,3,27,177.9,OMNI,-0.41
29,3,28,184.79,OMNI,-0.5
29,3,29,191.63,OMNI,-0.47
29,3,30,198.45,OMNI,-0.48
29,3,31,205.27,OMNI,-0.58
29,3,32,212.1,OMNI,-0.52
29,3,33,218.92,OMNI,-0.6
29,3,34,225.74,OMNI,-0.65
29,3,35,232.62,OMNI,-0.62
29,3,36,239.46,OMNI,-0.66
29,3,37,246.29,OMNI,-0.6
29,3,38,253.17,OMNI,-0.61
29,3,39,260.0,OMNI,-0.56
29,3,40,266.84,OMNI,-0.63
29,3,41,273.68,OMNI,-0.59
29,3,42,280.54,OMNI,-0.5
29,3,43,287.41,OMNI,-0.51
29,3,44,294.26,OMNI,-0.52
29,3,45,301.1,OMNI,-0.5
29,3,46,307.94,OMNI,-0.48
29,3,47,314.82,OMNI,-0.44
29,3,48,321.67,OMNI,-0.34
29,3,49,328.5,OMNI,-0.41
29,3,50,335.38,OMNI,-0.51
29,3,51,342.21,OMNI,-0.49
29,3,52,349.06,OMNI,-0.48
29,3,53,355.92,OMNI,-0.52
29,3,54,362.78,OMNI,-0.5
29,3,55,369.63,OMNI,-0.45
29,3,56,376.5,OMNI,-0.31
29,3,57,383.34,OMNI,-0.38
29,3,58,390.18,OMNI,-0.49
29,3,59,397.0,OMNI,-0.48
29,3,60,403.88,OMNI,-0.56
29,3,61,410.78,OMNI,-0.47
29,3,62,417.65,OMNI,-0.48
29,3,63,424.49,OMNI,-0.54
29,3,64,431.37,OMNI,-0.51
29,3,65,438.24,OMNI,-0.49
29,3,66,445.08,OMNI,-0.55
29,3,67,451.92,OMNI,-0.46
29,3,68,458.77,OMNI,-0.48
29,3,69,465.64,OMNI,-0.46
29,3,70,472.43,OMNI,-0.52
29,3,71,479.3,OMNI,-0.6
29,3,72,486.11,OMNI,-0.61
29,3,73,492.97,OMNI,-0.57
29,3,74,499.84,OMNI,-0.53
29,3,75,506.67,OMNI,-0.53
29,3,76,513.53,OMNI,-0.56
29,3,77,520.38,OMNI,-0.56
29,3,78,527.24,OMNI,-0.57
29,3,79,534.07,OMNI,-0.53
29,3,80,540.9,OMNI,-0.61
29,3,81,547.76,OMNI,-0.55
29,3,82,554.62,OMNI,-0.66
29,3,83,561.46,OMNI,-0.66
29,3,84,568.33,OMNI,-0.64
29,3,85,575.19,OMNI,-0.57
29,3,86,582.02,OMNI,-0.53
29,3,87,588.87,OMNI,-0.54
29,3,88,595.72,OMNI,-0.48
29,3,89,602.57,OMNI,-0.42
29,3,90,609.42,OMNI,-0.49
29,3,91,616.26,OMNI,-0.5
29,3,92,623.08,OMNI,-0.53
29,3,93,629.96,OMNI,-0.55
29,3,94,636.8,OMNI,-0.52
29,3,95,643.65,OMNI,-0.55
29,3,96,650.46,OMNI,-0.53
29,3,97,657.29,OMNI,-0.5
29,3,98,664.15,OMNI,-0.5
29,3,99,670.98,OMNI,-0.5
29,3,100,677.81,OMNI,-0.46
29,3,101,684.68,OMNI,-0.47
29,3,102,691.53,OMNI,-0.49
29,3,103,698.37,OMNI,-0.38
29,3,104,705.2,OMNI,-0.56
29,3,105,712.02,OMNI,-0.45
29,3,106,718.89,OMNI,-0.47
29,3,107,725.71,OMNI,-0.4
29,3,108,732.54,OMNI,-0.43
29,3,109,739.37,OMNI,-0.43
29,3,110,746.23,OMNI,-0.51
29,3,111,753.1,OMNI,-0.56
29,3,112,759.93,OMNI,-0.49
29,3,113,766.79,OMNI,-0.48
29,3,114,773.64,OMNI,-0.54
29,3,115,780.47,OMNI,-0.53
29,3,116,787.33,OMNI,-0.63
29,3,117,794.17,OMNI,-0.59
29,3,118,801.04,OMNI,-0.59
29,3,119,807.85,OMNI,-0.56
29,3,120,814.7,OMNI,-0.5
29,3,121,821.56,OMNI,-0.5
29,3,122,828.41,OMNI,-0.47
29,3,123,835.26,OMNI,-0.34
29,3,124,842.09,OMNI,-0.34
29,3,125,848.95,OMNI,-0.49
29,3,126,855.8,OMNI,-0.47
29,3,127,862.64,OMNI,-0.49
29,3,128,869.47,OMNI,-0.42
29,3,129,876.3,OMNI,-0.45
29,3,130,883.16,OMNI,-0.43
29,3,131,889.99,OMNI,-0.35
29,3,132,896.84,OMNI,-0.43
29,3,133,903.71,OMNI,-0.51
29,3,134,910.53,OMNI,-0.6
29,3,135,917.35,OMNI,-0.6
29,3,136,924.18,OMNI,-0.55
29,3,137,930.98,OMNI,-0.55
29,3,138,937.87,OMNI,-0.49
29,3,139,944.72,OMNI,-0.36
29,3,140,951.56,OMNI,-0.44
29,3,141,958.42,OMNI,-0.34
29,3,142,965.26,OMNI,-0.33
29,3,143,972.12,OMNI,-0.46
29,3,144,978.99,OMNI,-0.37
29,3,145,985.84,OMNI,-0.41
29,3,146,992.65,OMNI,-0.43
29,3,147,999.52,OMNI,-0.37
29,3,148,1006.33,OMNI,-0.39
29,3,149,1013.21,OMNI,-0.36
29,3,150,1020.1,OMNI,-0.35
29,3,151,1026.94,OMNI,-0.43
29,3,152,1033.79,OMNI,-0.5
29,3,153,1040.66,OMNI,-0.47
29,3,154,1047.55,OMNI,-0.41
29,3,155,1054.42,OMNI,-0.47
29,3,156,1061.29,OMNI,-0.4
29,3,157,1068.12,OMNI,-0.46
29,3,158,1074.96,OMNI,-0.56
29,3,159,1081.84,OMNI,-0.54
29,3,160,1088.65,OMNI,-0.53
29,3,161,1095.49,OMNI,-0.6
29,3,162,1102.35,OMNI,-0.56
29,3,163,1109.17,OMNI,-0.49
29,3,164,1116.03,OMNI,-0.57
29,3,165,1122.91,OMNI,-0.54
29,3,166,1129.74,OMNI,-0.49
29,3,167,1136.61,OMNI,-0.57
29,3,168,1143.48,OMNI,-0.47
29,3,169,1150.37,OMNI,-0.53
29,3,170,1157.2,OMNI,-0.55
29,3,171,1164.07,OMNI,-0.53
29,3,172,1170.94,OMNI,-0.52
29,3,173,1177.79,OMNI,-0.6
29,3,174,1184.67,OMNI,-0.52
29,3,175,1191.54,OMNI,-0.52
29,3,176,1198.43,OMNI,-0.5
29,3,177,1205.29,OMNI,-0.45
29,3,178,1212.15,OMNI,-0.42
29,3,179,1219.0,OMNI,-0.47
29,3,180,1225.86,OMNI,-0.46
29,3,181,1232.71,OMNI,-0.42
29,3,182,1239.57,OMNI,-0.37
29,3,183,1246.44,OMNI,-0.39
29,3,184,1253.25,OMNI,-0.47
29,3,185,1260.08,OMNI,-0.43
29,3,186,1266.95,OMNI,-0.42
29,3,187,1273.77,OMNI,-0.47
29,3,188,1280.62,OMNI,-0.47
29,3,189,1287.44,OMNI,-0.51
29,3,190,1294.27,OMNI,-0.53
29,3,191,1301.12,OMNI,-0.49
29,3,192,1307.97,OMNI,-0.55
29,3,193,1314.86,OMNI,-0.44
29,3,194,1321.7,OMNI,-0.56
29,3,195,1328.56,OMNI,-0.51
29,3,196,1335.41,OMNI,-0.55
29,3,197,1342.25,OMNI,-0.44
29,3,198,1349.16,OMNI,-0.42
29,3,199,1356.04,OMNI,-0.36
29,3,200,1362.89,OMNI,-0.36
29,3,201,1369.74,OMNI,-0.39
30,1,1,0.01,OMNI,-1.2
30,1,2,6.86,OMNI,-0.98
30,1,3,13.73,OMNI,-0.74
30,1,4,20.59,OMNI,-0.66
30,1,5,27.44,OMNI,-0.54
30,1,6,34.28,OMNI,-0.55
30,1,7,41.11,OMNI,-0.43
30,1,8,47.94,OMNI,-0.47
30,1,9,54.8,OMNI,-0.49
30,1,10,61.6,OMNI,-0.37
30,1,11,68.47,OMNI,-0.42
30,1,12,75.32,OMNI,-0.43
30,1,13,82.14,OMNI,-0.45
30,1,14,89.0,OMNI,-0.38
30,1,15,95.86,OMNI,-0.42
30,1,16,102.72,OMNI,-0.37
30,1,17,109.61,OMNI,-0.39
30,1,18,116.44,OMNI,-0.34
30,1,19,123.3,OMNI,-0.4
30,1,20,130.15,OMNI,-0.38
30,1,21,136.98,OMNI,-0.33
30,1,22,143.84,OMNI,-0.15
30,1,23,150.7,OMNI,-0.21
30,1,24,157.56,OMNI,-0.3
30,1,25,164.36,OMNI,-0.33
30,1,26,171.21,OMNI,-0.29
30,1,27,178.05,OMNI,-0.38
30,1,28,184.89,OMNI,-0.45
30,1,29,191.75,OMNI,-0.42
30,1,30,198.62,OMNI,-0.41
30,1,31,205.48,OMNI,-0.41
30,1,32,212.35,OMNI,-0.37
30,1,33,219.2,OMNI,-0.25
30,1,34,226.03,OMNI,-0.33
30,1,35,232.85,OMNI,-0.3
30,1,36,239.67,OMNI,-0.32
30,1,37,246.54,OMNI,-0.35
30,1,38,253.38,OMNI,-0.38
30,1,39,260.25,OMNI,-0.4
30,1,40,267.11,OMNI,-0.35
30,1,41,273.92,OMNI,-0.3
30,1,42,280.75,OMNI,-0.31
30,1,43,287.61,OMNI,-0.21
30,1,44,294.49,OMNI,-0.25
30,1,45,301.33,OMNI,-0.4
30,1,46,308.18,OMNI,-0.36
30,1,47,315.0,OMNI,-0.41
30,1,48,321.84,OMNI,-0.44
30,1,49,328.71,OMNI,-0.5
30,1,50,335.57,OMNI,-0.42
30,1,51,342.41,OMNI,-0.42
30,1,52,349.3,OMNI,-0.42
30,1,53,356.12,OMNI,-0.36
30,1,54,362.95,OMNI,-0.29
30,1,55,369.8,OMNI,-0.3
30,1,56,376.65,OMNI,-0.27
30,1,57,383.51,OMNI,-0.27
30,1,58,390.34,OMNI,-0.29
30,1,59,397.22,OMNI,-0.29
30,1,60,404.09,OMNI,-0.26
30,1,61,410.94,OMNI,-0.29
30,1,62,417.81,OMNI,-0.18
30,1,63,424.65,OMNI,-0.28
30,1,64,431.48,OMNI,-0.26
30,1,65,438.32,OMNI,-0.23
30,1,66,445.19,OMNI,-0.17
30,1,67,452.05,OMNI,-0.05
30,1,68,458.89,OMNI,-0.13
30,1,69,465.76,OMNI,-0.2
30,1,70,472.61,OMNI,-0.34
30,1,71,479.46,OMNI,-0.32
30,1,72,486.3,OMNI,-0.43
30,1,73,493.15,OMNI,-0.44
30,1,74,500.02,OMNI,-0.31
30,1,75,506.85,OMNI,-0.37
30,1,76,513.7,OMNI,-0.31
30,1,77,520.54,OMNI,-0.24
30,1,78,527.35,OMNI,-0.26
30,1,79,534.2,OMNI,-0.19
30,1,80,541.07,OMNI,-0.13
30,1,81,547.94,OMNI,-0.14
30,1,82,554.79,OMNI,-0.15
30,1,83,561.67,OMNI,-0.11
30,1,84,568.49,OMNI,-0.08
30,1,85,575.34,OMNI,-0.23
30,1,86,582.19,OMNI,-0.36
30,1,87,589.01,OMNI,-0.41
30,1,88,595.87,OMNI,-0.37
30,1,89,602.72,OMNI,-0.41
30,1,90,609.54,OMNI,-0.49
30,1,91,616.4,OMNI,-0.39
30,1,92,623.26,OMNI,-0.42
30,1,93,630.11,OMNI,-0.37
30,1,94,636.97,OMNI,-0.42
30,1,95,643.82,OMNI,-0.37
30,1,96,650.65,OMNI,-0.31
30,1,97,657.5,OMNI,-0.4
30,1,98,664.38,OMNI,-0.4
30,1,99,671.25,OMNI,-0.36
30,1,100,678.1,OMNI,-0.23
30,1,101,684.94,OMNI,-0.35
30,1,102,691.76,OMNI,-0.3
30,1,103,698.64,OMNI,-0.28
30,1,104,705.47,OMNI,-0.34
30,1,105,712.3,OMNI,-0.36
30,1,106,719.2,OMNI,-0.42
30,1,107,726.05,OMNI,-0.28
30,1,108,732.9,OMNI,-0.24
30,1,109,739.73,OMNI,-0.29
30,1,110,746.59,OMNI,-0.28
30,1,111,753.42,OMNI,-0.27
30,1,112,760.29,OMNI,-0.33
30,1,113,767.15,OMNI,-0.35
30,1,114,773.98,OMNI,-0.32
30,1,115,780.81,OMNI,-0.34
30,1,116,787.67,OMNI,-0.34
30,1,117,794.53,OMNI,-0.34
30,1,118,801.37,OMNI,-0.36
30,1,119,808.25,OMNI,-0.32
30,1,120,815.13,OMNI,-0.4
30,1,121,822.0,OMNI,-0.42
30,1,122,828.87,OMNI,-0.39
30,1,123,835.71,OMNI,-0.35
30,1,124,842.52,OMNI,-0.42
30,1,125,849.39,OMNI,-0.35
30,1,126,856.22,OMNI,-0.36
30,1,127,863.08,OMNI,-0.4
30,1,128,869.92,OMNI,-0.38
30,1,129,876.78,OMNI,-0.4
30,1,130,883.6,OMNI,-0.32
30,1,131,890.41,OMNI,-0.24
30,1,132,897.28,OMNI,-0.15
30,1,133,904.09,OMNI,-0.23
30,1,134,910.95,OMNI,-0.18
30,1,135,917.8,OMNI,-0.07
30,1,136,924.66,OMNI,-0.05
30,1,137,931.52,OMNI,-0.2
30,1,138,938.36,OMNI,-0.36
30,1,139,945.21,OMNI,-0.31
30,1,140,952.05,OMNI,-0.37
30,1,141,958.93,OMNI,-0.39
30,1,142,965.77,OMNI,-0.33
30,1,143,972.6,OMNI,-0.3
30,1,144,979.42,OMNI,-0.33
30,1,145,986.29,OMNI,-0.33
30,1,146,993.11,OMNI,-0.24
30,1,147,999.97,OMNI,-0.13
30,1,148,1006.86,OMNI,-0.22
30,1,149,1013.67,OMNI,-0.34
30,1,150,1020.52,OMNI,-0.29
30,1,151,1027.39,OMNI,-0.39
30,1,152,1034.23,OMNI,-0.41
30,1,153,1041.1,OMNI,-0.4
30,1,154,1047.94,OMNI,-0.3
30,1,155,1054.82,OMNI,-0.28
30,1,156,1061.68,OMNI,-0.34
30,1,157,1068.53,OMNI,-0.33
30,1,158,1075.39,OMNI,-0.33
30,1,159,1082.25,OMNI,-0.18
30,1,160,1089.12,OMNI,-0.25
30,1,161,1095.99,OMNI,-0.12
30,1,162,1102.87,OMNI,-0.21
30,1,163,1109.72,OMNI,-0.24
30,1,164,1116.61,OMNI,-0.28
30,1,165,1123.45,OMNI,-0.34
30,1,166,1130.3,OMNI,-0.31
30,1,167,1137.18,OMNI,-0.31
30,1,168,1143.99,OMNI,-0.4
30,1,169,1150.82,OMNI,-0.4
30,1,170,1157.67,OMNI,-0.33
30,1,171,1164.53,OMNI,-0.49
30,1,172,1171.34,OMNI,-0.38
30,1,173,1178.21,OMNI,-0.34
30,1,174,1185.08,OMNI,-0.31
30,1,175,1191.93,OMNI,-0.24
30,1,176,1198.74,OMNI,-0.14
30,1,177,1205.63,OMNI,-0.24
30,1,178,1212.46,OMNI,-0.19
30,1,179,1219.33,OMNI,-0.26
30,1,180,1226.19,OMNI,-0.27
